,parsed,entities,labels,position_start,position_end,has_terms
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6425108\sections\1_body\3_discussion\2_safety_issues\1_p.xml,"Host immune response will always be a matter for concern whenever an allograft is involved
 ",[],[],[],[],False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6425108\sections\1_body\3_discussion\3_efficacy_issues\1_p.xml,"Although we observed encouraging results, lack of controls, small sample size, and poor understanding of mechanisms of stem cell action do not allow us to draw definite conclusions about efficacy.",[],[],[],[],False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6425108\sections\1_body\3_discussion\4_motor_performance__mri_an\1_p.xml,"The primary functional outcome tested here was patient motor performance. With one exception, all patients showed motor function improvements in the first year post-surgery which further continued to improve in three cases by their 2-year follow-up (P4, P5, and P6), while the other three still showed improvements, albeit diminished, but better than at baseline. In the fourth year these results remained practically unchanged while patients 2, 6, and 7 improved as compared with both baseline and the second year after surgery.","[one, the first year, three, 2-year, P5, three, the fourth year, 2, 6, 7, the second year]","['CARDINAL', 'DATE', 'CARDINAL', 'DATE', 'ORG', 'CARDINAL', 'DATE', 'CARDINAL', 'DATE', 'CARDINAL', 'DATE']","[79, 145, 211, 232, 254, 283, 367, 443, 446, 453, 499]","[82, 159, 216, 238, 256, 288, 382, 444, 447, 454, 514]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6425108\sections\1_body\3_discussion\5_neuropsychological_testin\1_p.xml,"In spite of their motor dysfunctions, patients’ neuropsychological performance before and after grafting was basically normal (cognitive assessments) or only mildly affected (depression and anxiety), with the exception of three cases who showed severe anxiety. This does not seem to be the case for PD groups in other populations
 ","[three, PD]","['CARDINAL', 'LOC']","[222, 299]","[227, 301]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6425108\sections\1_body\3_discussion\6_limitations_and_future_pr\1_p.xml,"Although we were able to demonstrate the safety of the intervention and obtain an initial impression of the potential of our NPC cell line to affect parkinsonian motor symptoms, a limitation of the present study is the small heterogeneous patient sample size, a drawback we aim to address in future studies.",[NPC],['ORG'],[125],[128],False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6425108\sections\1_body\4_conclusion\1_p.xml,"The intervention appears to be safe. At 4 years post-transplantation we can now report that undifferentiated NPCs can be delivered by stereotaxis bilaterally to the putamina of patients with moderate to severe PD, without any complications attributable to the procedure. None of the patients showed unwanted motor disturbances (dyskinesias), tumor formation, or any detectable immune responses to the grafted cells. In six out of seven cases the procedure resulted in improved motor function, and a better response to L-DOPA (particularly in one remarkable case). Given that PD is a progressive disease, the 4-year data suggest that at the very least the NPCs are able to stop or slow down the motor deterioration one would expect to see in this timespan. Patients’ PET functional scans suggest that their improvements might be at least in some cases attributable to enhanced putaminal dopaminergic neurotransmission. Patients’ satisfactory pre-surgery neuropsychological scores were unaffected by grafting.","[4 years, PD, six, seven, one, PD, 4-year, PET]","['DATE', 'LOC', 'CARDINAL', 'CARDINAL', 'CARDINAL', 'GPE', 'DATE', 'ORG']","[40, 210, 419, 430, 542, 575, 608, 766]","[47, 212, 422, 435, 545, 577, 614, 769]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6425108\sections\1_body\5_ethical_considerations\1_p.xml,"All procedures described herein were performed in compliance with the scientific and ethics committees of the Hospital Angeles Pedregal, the Declaration of Helsinki, and approved by the Comisión Federal para la Protección de Riesgos Sanitarios (COFEPRIS, CMN2012-027). Fetal tissue was obtained in 1998 at Good Samaritan Hospital (Los Angeles, CA) with institutional approval #97-11-01, within their neuro-transplantation program. Human fetal brain tissue donor informed consent forms were obtained in accordance with NIH guidelines for use of fetal tissue (available from: 
 ","[the Hospital Angeles Pedregal, the Declaration of Helsinki, Comisión, la Protección de Riesgos Sanitarios, COFEPRIS, CMN2012-027, 1998, Good Samaritan Hospital, Los Angeles, #97-11-01, NIH]","['ORG', 'WORK_OF_ART', 'ORG', 'PERSON', 'ORG', 'PRODUCT', 'DATE', 'ORG', 'GPE', 'MONEY', 'ORG']","[106, 137, 186, 208, 245, 255, 298, 306, 331, 376, 518]","[135, 164, 194, 243, 253, 266, 302, 329, 342, 385, 521]",consent form
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6442956\sections\1_body\0_introduction\1_p.xml,"Hematopoietic cell transplantation (HCT) can be accomplished with grafts from alternative donors for patients lacking an HLA-matched related or unrelated donor. The optimal choice of an alternative donor stem cell source remains an open question and is influenced by several factors including chronic graft-
 ",[HLA],['ORG'],[121],[124],False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6442956\sections\1_body\1_methods\1_patients_and_donors\1_p.xml,"This retrospective study included all consecutive adult patients who received a first alternative donor HCT for any underlying diagnosis at Fred Hutchinson Cancer Research Center/Seattle Cancer Care Alliance between 2006 and 2015 and subsequently developed chronic GvHD that required systemic treatment. The alternative grafts included unrelated 4–6/6-HLA-matched single or double umbilical cord blood units (UCB), related HLA-haploidentical bone marrow or mobilized peripheral blood stem cells plus post-transplant cyclophosphamide (Haplo/PTCY), and mobilized peripheral blood stem cells from unrelated donors with a single HLA allele mismatched at an A, B, C or DRB1 locus by high resolution typing (1-mMUD), regardless of whether the mismatch resulted in antigen disparity at the locus. Patients had given written consent allowing the use of medical records for research in accordance with the Declaration of Helsinki, and the institutional review board approved the study.","[first, HCT, Fred Hutchinson Cancer Research Center/, between 2006 and 2015, GvHD, 4–6/6, UCB, Haplo/PTCY, the Declaration of Helsinki]","['ORDINAL', 'ORG', 'ORG', 'DATE', 'PERSON', 'CARDINAL', 'ORG', 'ORG', 'WORK_OF_ART']","[80, 104, 140, 208, 265, 346, 409, 534, 893]","[85, 107, 179, 229, 269, 351, 412, 544, 920]",institutional review
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6442956\sections\1_body\1_methods\2_clinical_assessments_and_\1_p.xml,"Involved sites and types of treatment at the onset of first systemic teraphy of chronic GvHD and treatment changes after initial teraphy were recorded prospectively via the Long-Term Follow-Up Program through medical records from our outpatient clinic and local clinics that provided primary care for patients. All patients were screened for evidence of chronic GvHD between days 80 and 100 after HCT, at 1 year after HCT, and whenever clinically indicated to establish the diagnosis of chronic GvHD or to determine treatment.","[first, GvHD, the Long-Term Follow-Up Program, GvHD, between days 80, 100, HCT, 1 year, HCT, GvHD]","['ORDINAL', 'PERSON', 'ORG', 'PERSON', 'DATE', 'CARDINAL', 'ORG', 'DATE', 'ORG', 'PERSON']","[54, 88, 169, 362, 367, 387, 397, 405, 418, 495]","[59, 92, 200, 366, 382, 390, 400, 411, 421, 499]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6442956\sections\1_body\1_methods\3_statistical_analysis\1_p.xml,"The main endpoints of this study were chronic GvHD manifestations associated with disability and impaired functional outcomes (i.e., return to work/school after the diagnosis of chronic GvHD, discontinuation of systemic immunosuppressive therapy, and change in Karnovsky Performance Status). We also compared the overall severity of chronic GvHD at initial diagnosis and the incidences of avascular necrosis, new systemic immunosuppression or treatment after first-line therapy for chronic GvHD, non-relapse mortality and overall survival after chronic GvHD diagnosis.","[GvHD, GvHD, GvHD, first, GvHD, GvHD]","['PERSON', 'PERSON', 'PERSON', 'ORDINAL', 'PERSON', 'PERSON']","[46, 186, 341, 459, 490, 553]","[50, 190, 345, 464, 494, 557]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6442956\sections\1_body\2_results\1_p.xml,"We identified 396 alternative donor HCT recipients who received a first allogeneic transplant for any disease between 2006 and 2015 at our center. The median age at HCT was 42 years (range, 18-73) for UCB, 48 years (range, 18-75) for Haplo/PTCY, and 55 years (range, 22-77) for 1-mMUD HCT recipients. Acute myeloid leukemia and myelodysplastic syndrome were the most common diagnoses at HCT, 64% and 65% among the UCB and 1-mMUD HCT recipients, respectively, while lymphomas were the most common diagnosis (52%) among the Haplo/PTCY HCT recipients. Other demographic characteristics are summarized in 
 ","[396, HCT, first, between 2006 and 2015, HCT, 42 years, 18-73, UCB, 48 years, 18-75, Haplo/PTCY, 55 years, 22, 1, HCT, Acute, HCT, 64%, 65%, UCB, 1, HCT, 52%]","['CARDINAL', 'ORG', 'ORDINAL', 'DATE', 'ORG', 'DATE', 'CARDINAL', 'ORG', 'DATE', 'DATE', 'ORG', 'DATE', 'CARDINAL', 'CARDINAL', 'ORG', 'ORG', 'ORG', 'PERCENT', 'PERCENT', 'ORG', 'CARDINAL', 'ORG', 'PERCENT']","[14, 36, 66, 110, 165, 173, 190, 201, 206, 223, 234, 250, 267, 278, 285, 301, 387, 392, 400, 414, 422, 429, 507]","[17, 39, 71, 131, 168, 181, 195, 204, 214, 228, 244, 258, 269, 279, 288, 306, 390, 395, 403, 417, 423, 432, 510]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6442956\sections\1_body\2_results\2_chronic_graft_versus_host\1_p.xml,"Of the 396 alternative donor HCT recipients, 129 developed chronic GvHD that required systemic treatment and were included in this study. The cases of treatment-requiring chronic GvHD were diagnosed in 29 of the 163 UCB HCT recipients, 21 of 88 Haplo/PTCY HCT recipients and 79 of 145 1-mMUD HCT recipients, for 3-year cumulative incidences of 18%, 24% and 55%, respectively. The rate of chronic GvHD was significantly lower in UCB and Haplo/PTCY recipients than in 1-mMURD recipients [hazard ratio (HR)=0.23; 95% confidence interval (95% CI): 0.2-0.4), 
 ","[396, HCT, 129, GvHD, GvHD, 29, 163, 21, 88, Haplo, 79, 145, HCT, 3-year, 18%, 24%, 55%, GvHD, UCB, Haplo, 1, 95%, 95%, 0.2-0.4]","['CARDINAL', 'ORG', 'CARDINAL', 'PERSON', 'PERSON', 'CARDINAL', 'CARDINAL', 'CARDINAL', 'CARDINAL', 'GPE', 'CARDINAL', 'CARDINAL', 'ORG', 'DATE', 'PERCENT', 'PERCENT', 'PERCENT', 'PERSON', 'ORG', 'GPE', 'CARDINAL', 'PERCENT', 'PERCENT', 'CARDINAL']","[7, 29, 45, 67, 179, 202, 212, 236, 242, 245, 275, 281, 292, 312, 344, 349, 357, 396, 428, 436, 466, 510, 535, 544]","[10, 32, 48, 71, 183, 204, 215, 238, 244, 250, 277, 284, 295, 318, 347, 352, 360, 400, 431, 441, 467, 513, 538, 551]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6442956\sections\1_body\2_results\3_chronic_graft_versus_host\1_p.xml,"The cumulative incidence of any manifestation of high morbidity at 3 years after the diagnosis of chronic GvHD is shown in 
 ","[3 years, GvHD]","['DATE', 'PERSON']","[67, 106]","[74, 110]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6442956\sections\1_body\2_results\4_duration_of_immunosuppres\1_p.xml,"The proportion of patients in each group requiring changes in systemic therapy for control of chronic GvHD at 3 years after first-line treatment was 17% for the UCB group, 25% for the Haplo/PTCY groups and 39% for the 1-mMUD group, and was significantly lower for the UCB group than for the 1-mMUD group [HR 0.30 (95% CI: 0.1-0.8), 
 ","[GvHD, 3 years, first, 17%, UCB, 25%, 39%, 1, UCB, 1, 95%, 0.1]","['PERSON', 'DATE', 'ORDINAL', 'PERCENT', 'ORG', 'PERCENT', 'PERCENT', 'CARDINAL', 'ORG', 'CARDINAL', 'PERCENT', 'CARDINAL']","[102, 110, 124, 149, 161, 172, 206, 218, 268, 291, 314, 322]","[106, 117, 129, 152, 164, 175, 209, 219, 271, 292, 317, 325]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6442956\sections\1_body\2_results\5_functional_endpoints\1_p.xml,"A higher proportion of UCB patients than 1-mMUD HCT recipients (68% 
 ","[UCB, HCT, 68%]","['ORG', 'ORG', 'PERCENT']","[23, 48, 64]","[26, 51, 67]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6442956\sections\1_body\2_results\6_survival_endpoints\1_p.xml,"The cumulative incidence of non-relapse mortality at 3 years among patients with chronic GvHD was 22% in 1-mMUD recipients, 11% in UCB recipients, and 6% in the Haplo/PTCY recipients, with no statistically significant differences between the three groups [1-mMUD 
 ","[3 years, GvHD, 22%, 1, 11%, UCB, 6%, Haplo, three]","['DATE', 'PERSON', 'PERCENT', 'CARDINAL', 'PERCENT', 'ORG', 'PERCENT', 'GPE', 'CARDINAL']","[53, 89, 98, 105, 124, 131, 151, 161, 242]","[60, 93, 101, 106, 127, 134, 153, 166, 247]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6442956\sections\1_body\3_discussion\1_p.xml,"In parallel with the lower rates of overall chronic GvHD, we demonstrated that the cumulative incidence of chronic GvHD manifestations associated with disability was significantly lower after UCB and Haplo/PTCY HCT than that after 1-mMUD HCT.","[GvHD, GvHD, UCB, Haplo, 1, HCT]","['PERSON', 'PERSON', 'ORG', 'GPE', 'CARDINAL', 'ORG']","[52, 115, 192, 200, 231, 238]","[56, 119, 195, 205, 232, 241]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6442960\sections\1_body\0_introduction\1_p.xml,"Chronic lymphocytic leukemia (CLL) is the most common leukemia in the Western world. In Sweden, the incidence is approximately 500 patients per year. The median age at diagnosis is approximately 70 years.
 ","[CLL, Sweden, approximately 500, approximately 70 years]","['ORG', 'GPE', 'CARDINAL', 'DATE']","[30, 88, 113, 181]","[33, 94, 130, 203]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6442960\sections\1_body\1_methods\1_p.xml,"This was a retrospective observational study. All patients diagnosed with CLL according to the World Health Organization criteria from 2007 to 2013 were identified from the National Cancer Registry. A representative physician from each of Sweden’s six health-care regions reviewed all the patient files in the region to identify patients who had received first-line CLL treatment due to progressive, symptomatic CLL. Patients who had started therapy before the end of 2013 were included in order to obtain sufficient follow up. Their files were analyzed in detail from the date of diagnosis until death or until the end of the study period (2017), whichever came first. Patients who had only received treatment for autoimmune hemolysis or idiopathic thrombocytopenic purpura (ITP) not related to progressive CLL were excluded. As this was a retrospective observational study, ethics committee approval (2013/952–31/3) was obtained; in Sweden no informed patient consent was required. The study was performed in accordance with the ethical principles of the Declaration of Helsinki
 ","[CLL, the World Health Organization, 2007, 2013, the National Cancer Registry, Sweden, six, first, CLL, CLL, 2017, first, ITP, CLL, Sweden, the Declaration of Helsinki
 ]","['ORG', 'ORG', 'DATE', 'DATE', 'ORG', 'GPE', 'CARDINAL', 'ORDINAL', 'ORG', 'ORG', 'DATE', 'ORDINAL', 'ORG', 'ORG', 'GPE', 'WORK_OF_ART']","[74, 91, 135, 143, 169, 239, 248, 355, 366, 412, 641, 663, 776, 808, 935, 1053]","[77, 120, 139, 147, 197, 245, 251, 360, 369, 415, 645, 668, 779, 811, 941, 1082]",ethical principles
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6442960\sections\1_body\1_methods\2_data_acquisition_and_stud\1_p.xml,"Data on patients’ characteristics, treatment, outcome and toxicity were recorded on case record forms (CRFs). Information on participation in clinical trials, type of hospital (county/rural, regional or university) where the main body of treatment was given, where the decision on treatment was taken, geographical region, and whether choice of first-line therapy was compliant to the actual Swedish national CLL guidelines
 ","[first, Swedish, CLL]","['ORDINAL', 'NORP', 'ORG']","[345, 392, 409]","[350, 399, 412]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6442960\sections\1_body\1_methods\3_statistical_analysis\1_p.xml,"End points in this study were evaluated according to the IWCLL criteria
 ",[IWCLL],['ORG'],[57],[62],False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6442960\sections\1_body\2_results\1_p.xml,"In total, 3672 patients diagnosed with CLL between 2007 and 2013 were identified from the Swedish Cancer registry for whom all (100%) medical files were available for review. Out of these, 1053 patients had started first-line treatment between 2007 and 2013, thus being subject to further in-depth analysis. The six geographical regions included 10–23% of the patients each. Sparsely populated areas included fewer patients (10%) than those with the larger cities. Median follow up for all patients was 4.8 years.","[3672, CLL, between 2007 and 2013, Swedish, 100%, 1053, first, between 2007 and 2013, six, 10–23%, 10%, 4.8 years]","['CARDINAL', 'ORG', 'DATE', 'NORP', 'PERCENT', 'CARDINAL', 'ORDINAL', 'DATE', 'CARDINAL', 'PERCENT', 'PERCENT', 'DATE']","[10, 39, 43, 90, 128, 189, 215, 236, 312, 346, 425, 503]","[14, 42, 64, 97, 132, 193, 220, 257, 315, 352, 428, 512]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6442960\sections\1_body\2_results\2_baseline_patients’_charac\1_p.xml,"Baseline characteristics at start of first-line treatment are shown in 
 ","[Baseline, first]","['PERSON', 'ORDINAL']","[0, 37]","[8, 42]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6442960\sections\1_body\2_results\3_treatment\1_p.xml,"The majority (68%) of patients started first-line treatment in the later time period (2010-2013). Most patients (63%) were treated at County/Rural hospitals (i.e. neither university nor regional hospitals), whereas 32% received their treatment at university hospitals. In almost all cases, the treatment decision was taken at the same institution as that in which the patient was subsequently treated. First-line treatments are shown in 
 ","[68%, first, the later time period, 2010-2013, 63%, County/Rural, 32%, First]","['PERCENT', 'ORDINAL', 'DATE', 'DATE', 'PERCENT', 'ORG', 'PERCENT', 'ORDINAL']","[14, 39, 63, 86, 113, 134, 215, 402]","[17, 44, 84, 95, 116, 146, 218, 407]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6442960\sections\1_body\2_results\4_response_to_first_line_th\1_p.xml,"The ORR for the study group was 64% (15% CR): CLB 43%, FCR 84%, FC 75% and B/BR 75%. ORR was significantly associated with type of treatment (
 ","[ORR, 64%, 15%, CR, CLB 43%, FCR 84%, 75%, BR 75%, ORR]","['ORG', 'PERCENT', 'PERCENT', 'GPE', 'PERCENT', 'ORG', 'PERCENT', 'PERCENT', 'ORG']","[4, 32, 37, 41, 46, 55, 67, 77, 85]","[7, 35, 40, 43, 53, 62, 70, 83, 88]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6442960\sections\1_body\2_results\5_progression_free_and_over\1_p.xml,"Median PFS was 24 months (range 20–26 months) and median OS was 58 months (range 40–76 months). At 5-y follow up, 51% of all patients were deceased, and nearly two-thirds had died from CLL or CLL-related infections.","[Median, 24 months, 20–26 months, 58 months, 40–76 months, 51%, nearly two-thirds, CLL, CLL]","['NORP', 'DATE', 'DATE', 'DATE', 'DATE', 'PERCENT', 'CARDINAL', 'ORG', 'ORG']","[0, 15, 32, 64, 81, 114, 153, 185, 192]","[6, 24, 44, 73, 93, 117, 170, 188, 195]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6442960\sections\1_body\2_results\6_safety\1_p.xml,"Infections of grade III or higher were significantly associated with type of treatment, affecting 19% of the CLB-treated patients and 30% in the FCR group (
 ","[III, 19%, CLB, 30%, FCR]","['ORG', 'PERCENT', 'ORG', 'PERCENT', 'ORG']","[20, 98, 109, 134, 145]","[23, 101, 112, 137, 148]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6442960\sections\1_body\3_discussion\1_p.xml,"Randomized controlled trials (RCTs) remain the scientific ideal for evaluation of novel treatments. However, in studies on malignancies, RCTs are sometimes not sufficient to address the evidentiary requirements of regulating authorities
 ",[],[],[],[],False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6442960\sections\1_body\3_discussion\9_p.xml,"Our study indicates that type of hospital may possibly have an impact on outcome but could not confirm previous findings
 ",[],[],[],[],False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6442970\sections\1_body\0_introduction\1_p.xml,"Myeloproliferative neoplasms (MPN) are thought to be initiated and maintained from a mutated hematopoietic stem cell (HSC).
 ",[MPN],['ORG'],[30],[33],False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6442970\sections\1_body\1_methods\1_study_population\1_p.xml,"Overall, 39 patients with MPN, including 7 patients with essential thrombocythemia (ET) (18%), 21 with polycythemia vera (PV) (54%), and 11 with myelofibrosis (MF) [28%; of whom 5 were primary myelofibrosis (PMF), 3 post-ET MF and 3 post-PV MF] have been accrued in 10 institutions across Switzerland between May 2015 and February 2016. The patients fulfilled the 2008 World Health Organization (WHO) diagnostic criteria for MPN.
 ","[39, MPN, 7, 18%, 21, PV, 54%, 11, 28%, 5, PMF, 3, 3, 10, Switzerland, between May 2015, February 2016, the 2008 World Health Organization (WHO, MPN]","['CARDINAL', 'ORG', 'CARDINAL', 'PERCENT', 'CARDINAL', 'ORG', 'PERCENT', 'CARDINAL', 'PERCENT', 'CARDINAL', 'ORG', 'CARDINAL', 'CARDINAL', 'CARDINAL', 'GPE', 'DATE', 'DATE', 'ORG', 'ORG']","[9, 26, 41, 89, 95, 122, 127, 137, 165, 178, 208, 214, 231, 266, 289, 301, 322, 360, 425]","[11, 29, 42, 92, 97, 124, 130, 139, 168, 179, 211, 215, 232, 268, 300, 317, 335, 399, 428]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6442970\sections\1_body\1_methods\2_study_design_and_treatmen\1_p.xml,"We performed a multicenter, prospective, single-arm, single-stage and open phase II trial (SAKK 33/14; 
 ",[],[],[],[],False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6442970\sections\1_body\1_methods\3_primary_end_point\1_p.xml,"The primary end point was defined as reduction in the 
 ",[],[],[],[],False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6442970\sections\1_body\1_methods\4_molecular_analyses\1_p.xml,"The 
 ",[],[],[],[],False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6442970\sections\1_body\1_methods\5_assessment_of_myelofibros\1_p.xml,"Patients who entered the study could also participate on a voluntary basis in a subproject with the goal to test whether mirabegron can restore the nestin
 ",[],[],[],[],False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6442970\sections\1_body\1_methods\6_statistical_analysis\1_p.xml,"Statistical methods are defined in the 
 ",[],[],[],[],False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6442970\sections\1_body\2_results\1_patients_and_study_treatm\1_p.xml,"The characteristics of the 39 MPN patients enrolled in the study are summarized in 
 ","[39, MPN]","['CARDINAL', 'PRODUCT']","[27, 30]","[29, 33]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6442970\sections\1_body\2_results\2_mutational_profiles\1_p.xml,"In 33 out of 39 patients (84%) who consented to this subproject, granulocyte DNA was sequenced at study entry using a next-generation sequencing (NGS) panel of 94 genes (
 ","[33, 39, 84%, NGS, 94]","['CARDINAL', 'CARDINAL', 'PERCENT', 'ORG', 'CARDINAL']","[3, 13, 26, 146, 160]","[5, 15, 29, 149, 162]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6442970\sections\1_body\2_results\3_response\1_p.xml,"None of the patients reached the primary end point of a 50% or more reduction of 
 ",[50%],['PERCENT'],[56],[59],False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6442970\sections\1_body\2_results\4_adverse_events\1_p.xml,"Overall, 33 patients (85%) had at least one adverse event, 3 (8%) of them with Common Terminology Criteria for Adverse Events (CTCAE) 4.0 grade 3, 12 (31%) with worst grade 2, 18 (46%) with worst grade 1, and no patient with grade 4 or 5 event. Five adverse events were of grade 3, including gastrointestinal disorders (nausea, vomiting), nervous system disorders (headache, paresthesia) and secondary malignancy (one case of breast cancer). The latter was reported as a serious adverse event and assessed as unrelated to the trial treatment. Nine adverse events were considered to be possibly related to the trial treatment by the investigators (nausea, vomiting, headache, paresthesia, insomnia, pruritus, prostatic obstruction, mucositis, vestibular disorder). No death was observed. The observed adverse events reflect the known profile of mirabegron.","[33, 85%, at least one, 3 (8%, Common Terminology Criteria, 4.0, 3, 31%, 2, 46%, 1, 4, 5, Five, 3, one, Nine]","['CARDINAL', 'PERCENT', 'CARDINAL', 'PERCENT', 'ORG', 'CARDINAL', 'CARDINAL', 'PERCENT', 'CARDINAL', 'PERCENT', 'CARDINAL', 'CARDINAL', 'CARDINAL', 'CARDINAL', 'CARDINAL', 'CARDINAL', 'CARDINAL']","[9, 22, 31, 59, 79, 134, 144, 151, 173, 180, 202, 231, 236, 245, 279, 414, 543]","[11, 25, 43, 64, 106, 137, 145, 154, 174, 183, 203, 232, 237, 249, 280, 417, 547]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6442970\sections\1_body\2_results\5_disease_related_symptoms\1_p.xml,"During the trial, 20 patients (51%) suffered from at least one disease-related symptom (DRS). Considering the highest CTCAE 4.0 grade DRS per patient, only one (3%) DRS was grade 3 (abdominal distension), 6 (15%) were grade 2, and 13 (33%) grade 1. Most DRS were gastrointestinal (abdominal distension, early satiety), general (fatigue, fever), microvascular (erythromelalgia, acroparesthesia, digital ischemia), headache, and pruritus.","[20, 51%, at least one, 4.0, DRS, only one, 3%, 3, 6, 15%, 2, 13, 33%, 1]","['CARDINAL', 'PERCENT', 'CARDINAL', 'CARDINAL', 'ORG', 'CARDINAL', 'PERCENT', 'CARDINAL', 'CARDINAL', 'PERCENT', 'CARDINAL', 'CARDINAL', 'PERCENT', 'CARDINAL']","[18, 31, 50, 124, 134, 151, 161, 179, 205, 208, 224, 231, 235, 246]","[20, 34, 62, 127, 137, 159, 163, 180, 206, 211, 225, 233, 238, 247]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6442970\sections\1_body\2_results\6_bone_marrow_histology\1_p.xml,"Bone marrow biopsies before and after mirabegron treatment were obtained in 20 patients of the 39 patients who consented to this subproject (51%). These included 9 PV, 4 ET, 4 PMF, 2 post-ET, and 1 post-PV MF patients. The biopsies were evaluated in a blinded fashion.","[20, 39, 51%, 9, 4, 4, PMF, 2, 1]","['CARDINAL', 'CARDINAL', 'PERCENT', 'CARDINAL', 'CARDINAL', 'CARDINAL', 'ORG', 'CARDINAL', 'CARDINAL']","[76, 95, 141, 162, 168, 174, 176, 181, 196]","[78, 97, 144, 163, 169, 175, 179, 182, 197]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6442970\sections\1_body\3_discussion\1_p.xml,"Mirabegron was safe and well tolerated in patients with 
 ",[Mirabegron],['GPE'],[0],[10],False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6518909\sections\1_body\0_introduction\1_p.xml,"With modern chemotherapy regimens, approximately 90% of patients with pediatric B-cell acute lymphoblastic leukemia (B-ALL) are now cured.
 ",[approximately 90%],['PERCENT'],[35],[52],False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6518909\sections\1_body\1_methods\1_p.xml,"COG AALL1131 (NCT02883049), a phase III trial for patients aged 1-30 years with newly diagnosed high-risk B-ALL opened to enrollment on February 27, 2012 and the VHR randomization closed on February 15, 2017. Eligibility criteria included: 1-9 years of age inclusive with a presenting white blood cell count ≥50×10
 ","[COG AALL1131, 1-30 years, February 27, 2012, VHR, February 15, 2017, 1-9 years of age]","['PERSON', 'DATE', 'DATE', 'ORG', 'DATE', 'DATE']","[0, 64, 136, 162, 190, 240]","[12, 74, 153, 165, 207, 256]",False
